0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
05356,경남공고(전포역),138-1,,2020/06/04 07:08:11
05357,전포사거리,138-1,1분,2020/06/04 07:08:13
05358,NC서면점,138-1,4분,2020/06/04 07:08:14
05190,롯데호텔백화점(서면역),138-1,11분,2020/06/04 07:08:16
05192,부암역.당감입구,138-1,12분,2020/06/04 07:08:18
05340,진양교차로,138-1,15분,2020/06/04 07:08:19
05155,당감1치안센터,138-1,16분,2020/06/04 07:08:21
05153,당평초등학교,138-1,17분,2020/06/04 07:08:22
05292,당감3동우체국,138-1,18분,2020/06/04 07:08:24
05101,개금주공아파트,138-1,19분,2020/06/04 07:08:25
05102,개포초등학교,138-1,20분,2020/06/04 07:08:27
05103,한국신발관,138-1,22분,2020/06/04 07:08:28
05104,개금3동주민센터,138-1,22분,2020/06/04 07:08:30
05108,개금역.개금초등학교,138-1,1분,2020/06/04 07:08:31
05110,냉정고개,138-1,2분,2020/06/04 07:08:33
15111,경남정보대(냉정역),138-1,2분,2020/06/04 07:08:35
15117,럭키아파트(주례역),138-1,4분,2020/06/04 07:08:36
15121,주례1동주민센터,138-1,6분,2020/06/04 07:08:38
15283,온골마을입구,138-1,6분,2020/06/04 07:08:39
15098,북부산세무서(감전역),138-1,7분,2020/06/04 07:08:41
15081,삼대한의원,138-1,8분,2020/06/04 07:08:43
15254,사상우체국,138-1,9분,2020/06/04 07:08:44
15073,서부시외버스터미널(사상역),138-1,14분,2020/06/04 07:08:46
15069,르네시떼,138-1,17분,2020/06/04 07:08:47
15085,감전동수문앞,138-1,2분,2020/06/04 07:08:49
15143,감전동,138-1,3분,2020/06/04 07:08:50
15072,서부시외버스터미널(사상역),138-1,10분,2020/06/04 07:08:52
15255,사상우체국,138-1,11분,2020/06/04 07:08:53
15082,삼대한의원,138-1,12분,2020/06/04 07:08:55
15097,북부산세무서(감전역),138-1,13분,2020/06/04 07:08:57
15284,온골마을입구,138-1,14분,2020/06/04 07:08:58
15122,주례1동주민센터,138-1,15분,2020/06/04 07:09:00
15118,럭키아파트(주례역),138-1,,2020/06/04 07:09:01
15115,좋은삼선병원,138-1,2분,2020/06/04 07:09:03
15113,경남정보대(냉정역),138-1,3분,2020/06/04 07:09:05
05112,냉정고개,138-1,3분,2020/06/04 07:09:06
05146,개금역.개금초등학교,138-1,5분,2020/06/04 07:09:08
05147,개금3동주민센터,138-1,5분,2020/06/04 07:09:09
05148,한국신발관,138-1,6분,2020/06/04 07:09:11
05149,개포초등학교,138-1,7분,2020/06/04 07:09:12
05150,개금주공아파트,138-1,8분,2020/06/04 07:09:14
05152,당평초등학교,138-1,9분,2020/06/04 07:09:15
05154,당감1치안센터,138-1,,2020/06/04 07:09:17
05158,진양교차로,138-1,2분,2020/06/04 07:09:18
05193,부암역.당감입구,138-1,3분,2020/06/04 07:09:20
05321,롯데호텔백화점(서면역),138-1,6분,2020/06/04 07:09:22
05277,서면부속상가,138-1,8분,2020/06/04 07:09:23
05253,NC서면점,138-1,9분,2020/06/04 07:09:25
05257,전포사거리,138-1,11분,2020/06/04 07:09:26
05259,경남공고(전포역),138-1,12분,2020/06/04 07:09:28
07034,문전교차로,138-1,14분,2020/06/04 07:09:29
07168,국제금융센터(부산은행역),138-1,,2020/06/04 07:09:31
07035,성동초등학교후문,138-1,2분,2020/06/04 07:09:32
07067,국제금융센터(부산은행역),138-1,15분,2020/06/04 07:09:34
07043,문전교차로,138-1,16분,2020/06/04 07:09:35
05356,경남공고(전포역),138-1,18분,2020/06/04 07:09:37
05357,전포사거리,138-1,19분,2020/06/04 07:09:38
05358,NC서면점,138-1,,2020/06/04 07:09:40
05190,롯데호텔백화점(서면역),138-1,7분,2020/06/04 07:09:41
05192,부암역.당감입구,138-1,8분,2020/06/04 07:09:43
05340,진양교차로,138-1,11분,2020/06/04 07:09:44
05155,당감1치안센터,138-1,11분,2020/06/04 07:09:46
05153,당평초등학교,138-1,13분,2020/06/04 07:09:47
05292,당감3동우체국,138-1,14분,2020/06/04 07:09:49
05101,개금주공아파트,138-1,16분,2020/06/04 07:09:50
05102,개포초등학교,138-1,16분,2020/06/04 07:09:52
05103,한국신발관,138-1,18분,2020/06/04 07:09:53
05104,개금3동주민센터,138-1,19분,2020/06/04 07:09:55
05108,개금역.개금초등학교,138-1,20분,2020/06/04 07:09:57
05110,냉정고개,138-1,1분,2020/06/04 07:09:58
15111,경남정보대(냉정역),138-1,1분,2020/06/04 07:10:00
15117,럭키아파트(주례역),138-1,3분,2020/06/04 07:10:01
15121,주례1동주민센터,138-1,5분,2020/06/04 07:10:03
15283,온골마을입구,138-1,5분,2020/06/04 07:10:05
15098,북부산세무서(감전역),138-1,6분,2020/06/04 07:10:06
15081,삼대한의원,138-1,7분,2020/06/04 07:10:08
15254,사상우체국,138-1,8분,2020/06/04 07:10:10
15073,서부시외버스터미널(사상역),138-1,12분,2020/06/04 07:10:11
15069,르네시떼,138-1,16분,2020/06/04 07:10:13
15085,감전동수문앞,138-1,1분,2020/06/04 07:10:15
15143,감전동,138-1,2분,2020/06/04 07:10:16
15072,서부시외버스터미널(사상역),138-1,9분,2020/06/04 07:10:18
15255,사상우체국,138-1,10분,2020/06/04 07:10:19
15082,삼대한의원,138-1,11분,2020/06/04 07:10:21
15097,북부산세무서(감전역),138-1,13분,2020/06/04 07:10:23
15284,온골마을입구,138-1,14분,2020/06/04 07:10:24
15122,주례1동주민센터,138-1,14분,2020/06/04 07:10:26
15118,럭키아파트(주례역),138-1,17분,2020/06/04 07:10:28
15115,좋은삼선병원,138-1,,2020/06/04 07:10:29
15113,경남정보대(냉정역),138-1,1분,2020/06/04 07:10:31
05112,냉정고개,138-1,2분,2020/06/04 07:10:33
05146,개금역.개금초등학교,138-1,4분,2020/06/04 07:10:34
