0,1,2,3,4,5,6,7,8
BusStop_No,Bus_No,Predict_Arrive,Date,hour,min,sec,stop hour,stop min
5253,138-1,20분,2020-06-07,17,47,2,18,7
5257,138-1,21분,2020-06-07,17,47,4,18,8
5259,138-1,22분,2020-06-07,17,47,5,18,9
7034,138-1,25분,2020-06-07,17,47,7,18,12
7168,138-1,26분,2020-06-07,17,47,8,18,13
7067,138-1,16분,2020-06-07,17,47,12,18,3
7043,138-1,16분,2020-06-07,17,47,13,18,3
5356,138-1,19분,2020-06-07,17,47,15,18,6
5357,138-1,20분,2020-06-07,17,47,16,18,7
5358,138-1,23분,2020-06-07,17,47,17,18,10
5190,138-1,6분,2020-06-07,17,47,19,17,53
5192,138-1,8분,2020-06-07,17,47,21,17,55
5340,138-1,10분,2020-06-07,17,47,22,17,57
5155,138-1,11분,2020-06-07,17,47,24,17,58
5153,138-1,13분,2020-06-07,17,47,25,18,0
5292,138-1,14분,2020-06-07,17,47,27,18,1
5101,138-1,15분,2020-06-07,17,47,28,18,2
5102,138-1,16분,2020-06-07,17,47,30,18,3
5103,138-1,18분,2020-06-07,17,47,31,18,5
5104,138-1,19분,2020-06-07,17,47,33,18,6
5108,138-1,20분,2020-06-07,17,47,35,18,7
5110,138-1,21분,2020-06-07,17,47,36,18,8
15111,138-1,22분,2020-06-07,17,47,38,18,9
15117,138-1,23분,2020-06-07,17,47,39,18,10
15121,138-1,1분,2020-06-07,17,47,41,17,48
15283,138-1,2분,2020-06-07,17,47,43,17,49
15098,138-1,3분,2020-06-07,17,47,44,17,50
15081,138-1,4분,2020-06-07,17,47,46,17,51
15254,138-1,5분,2020-06-07,17,47,47,17,52
15073,138-1,9분,2020-06-07,17,47,49,17,56
15069,138-1,13분,2020-06-07,17,47,51,18,0
15085,138-1,15분,2020-06-07,17,47,52,18,2
15143,138-1,16분,2020-06-07,17,47,54,18,3
15072,138-1,12분,2020-06-07,17,47,55,17,59
15255,138-1,13분,2020-06-07,17,47,57,18,0
15082,138-1,14분,2020-06-07,17,47,58,18,1
15097,138-1,16분,2020-06-07,17,48,0,18,4
15284,138-1,17분,2020-06-07,17,48,2,18,5
15122,138-1,17분,2020-06-07,17,48,3,18,5
15118,138-1,20분,2020-06-07,17,48,5,18,8
15115,138-1,21분,2020-06-07,17,48,7,18,9
15113,138-1,1분,2020-06-07,17,48,8,17,49
5112,138-1,2분,2020-06-07,17,48,10,17,50
5146,138-1,3분,2020-06-07,17,48,11,17,51
5147,138-1,4분,2020-06-07,17,48,13,17,52
5148,138-1,4분,2020-06-07,17,48,15,17,52
5149,138-1,5분,2020-06-07,17,48,16,17,53
5150,138-1,6분,2020-06-07,17,48,18,17,54
5152,138-1,7분,2020-06-07,17,48,19,17,55
5154,138-1,8분,2020-06-07,17,48,21,17,56
5158,138-1,10분,2020-06-07,17,48,23,17,58
5193,138-1,12분,2020-06-07,17,48,24,18,0
5321,138-1,14분,2020-06-07,17,48,26,18,2
5277,138-1,17분,2020-06-07,17,48,28,18,5
5253,138-1,18분,2020-06-07,17,48,29,18,6
5257,138-1,19분,2020-06-07,17,48,31,18,7
5259,138-1,20분,2020-06-07,17,48,32,18,8
7034,138-1,22분,2020-06-07,17,48,34,18,10
7168,138-1,23분,2020-06-07,17,48,35,18,11
7035,138-1,25분,2020-06-07,17,48,37,18,13
7067,138-1,15분,2020-06-07,17,48,39,18,3
7043,138-1,16분,2020-06-07,17,48,40,18,4
5356,138-1,18분,2020-06-07,17,48,42,18,6
5357,138-1,19분,2020-06-07,17,48,43,18,7
5358,138-1,22분,2020-06-07,17,48,45,18,10
5190,138-1,5분,2020-06-07,17,48,47,17,53
5192,138-1,6분,2020-06-07,17,48,48,17,54
5340,138-1,8분,2020-06-07,17,48,50,17,56
5155,138-1,9분,2020-06-07,17,48,51,17,57
5153,138-1,11분,2020-06-07,17,48,53,17,59
5292,138-1,9분,2020-06-07,17,48,55,17,57
5101,138-1,10분,2020-06-07,17,48,56,17,58
5102,138-1,11분,2020-06-07,17,48,58,17,59
5103,138-1,13분,2020-06-07,17,49,0,18,2
5104,138-1,13분,2020-06-07,17,49,1,18,2
5108,138-1,15분,2020-06-07,17,49,3,18,4
5110,138-1,16분,2020-06-07,17,49,4,18,5
15111,138-1,17분,2020-06-07,17,49,6,18,6
15117,138-1,18분,2020-06-07,17,49,8,18,7
15283,138-1,1분,2020-06-07,17,49,11,17,50
15098,138-1,2분,2020-06-07,17,49,13,17,51
15081,138-1,3분,2020-06-07,17,49,14,17,52
15254,138-1,4분,2020-06-07,17,49,16,17,53
15073,138-1,8분,2020-06-07,17,49,18,17,57
15069,138-1,12분,2020-06-07,17,49,20,18,1
15085,138-1,13분,2020-06-07,17,49,21,18,2
15143,138-1,15분,2020-06-07,17,49,23,18,4
15072,138-1,10분,2020-06-07,17,49,24,17,59
15255,138-1,11분,2020-06-07,17,49,26,18,0
15082,138-1,12분,2020-06-07,17,49,28,18,1
15097,138-1,14분,2020-06-07,17,49,29,18,3
15284,138-1,15분,2020-06-07,17,49,31,18,4
15122,138-1,15분,2020-06-07,17,49,33,18,4
15118,138-1,18분,2020-06-07,17,49,34,18,7
15115,138-1,19분,2020-06-07,17,49,36,18,8
15113,138-1,21분,2020-06-07,17,49,38,18,10
5146,138-1,1분,2020-06-07,17,49,41,17,50
5147,138-1,2분,2020-06-07,17,49,43,17,51
5148,138-1,2분,2020-06-07,17,49,44,17,51
5149,138-1,3분,2020-06-07,17,49,46,17,52
5150,138-1,4분,2020-06-07,17,49,47,17,53
5152,138-1,5분,2020-06-07,17,49,49,17,54
5154,138-1,7분,2020-06-07,17,49,50,17,56
5158,138-1,8분,2020-06-07,17,49,52,17,57
5193,138-1,10분,2020-06-07,17,49,53,17,59
5321,138-1,13분,2020-06-07,17,49,55,18,2
5277,138-1,15분,2020-06-07,17,49,57,18,4
5253,138-1,16분,2020-06-07,17,49,58,18,5
5257,138-1,18분,2020-06-07,17,50,0,18,8
5259,138-1,19분,2020-06-07,17,50,1,18,9
7034,138-1,21분,2020-06-07,17,50,3,18,11
7168,138-1,22분,2020-06-07,17,50,4,18,12
7035,138-1,23분,2020-06-07,17,50,5,18,13
7067,138-1,13분,2020-06-07,17,50,7,18,3
7043,138-1,13분,2020-06-07,17,50,9,18,3
5356,138-1,16분,2020-06-07,17,50,10,18,6
5357,138-1,17분,2020-06-07,17,50,11,18,7
5358,138-1,20분,2020-06-07,17,50,13,18,10
5190,138-1,27분,2020-06-07,17,50,14,18,17
5192,138-1,1분,2020-06-07,17,50,16,17,51
5340,138-1,3분,2020-06-07,17,50,18,17,53
5155,138-1,4분,2020-06-07,17,50,19,17,54
5153,138-1,5분,2020-06-07,17,50,21,17,55
5292,138-1,6분,2020-06-07,17,50,22,17,56
5101,138-1,8분,2020-06-07,17,50,24,17,58
5102,138-1,8분,2020-06-07,17,50,25,17,58
5103,138-1,10분,2020-06-07,17,50,27,18,0
5104,138-1,11분,2020-06-07,17,50,28,18,1
5108,138-1,12분,2020-06-07,17,50,30,18,2
5110,138-1,14분,2020-06-07,17,50,31,18,4
15111,138-1,14분,2020-06-07,17,50,33,18,4
15117,138-1,16분,2020-06-07,17,50,35,18,6
15121,138-1,17분,2020-06-07,17,50,37,18,7
15283,138-1,18분,2020-06-07,17,50,38,18,8
15098,138-1,18분,2020-06-07,17,50,40,18,8
15254,138-1,1분,2020-06-07,17,50,43,17,51
15073,138-1,5분,2020-06-07,17,50,44,17,55
15069,138-1,9분,2020-06-07,17,50,46,17,59
15085,138-1,11분,2020-06-07,17,50,47,18,1
15143,138-1,13분,2020-06-07,17,50,49,18,3
15072,138-1,9분,2020-06-07,17,50,50,17,59
15255,138-1,10분,2020-06-07,17,50,52,18,0
15082,138-1,11분,2020-06-07,17,50,54,18,1
15097,138-1,13분,2020-06-07,17,50,55,18,3
15284,138-1,13분,2020-06-07,17,50,57,18,3
15122,138-1,14분,2020-06-07,17,50,58,18,4
15118,138-1,17분,2020-06-07,17,51,0,18,8
15115,138-1,18분,2020-06-07,17,51,2,18,9
15113,138-1,19분,2020-06-07,17,51,3,18,10
5112,138-1,20분,2020-06-07,17,51,5,18,11
5147,138-1,1분,2020-06-07,17,51,8,17,52
5148,138-1,1분,2020-06-07,17,51,9,17,52
5149,138-1,2분,2020-06-07,17,51,11,17,53
5150,138-1,3분,2020-06-07,17,51,13,17,54
5152,138-1,4분,2020-06-07,17,51,14,17,55
5154,138-1,5분,2020-06-07,17,51,16,17,56
5158,138-1,7분,2020-06-07,17,51,17,17,58
5193,138-1,9분,2020-06-07,17,51,19,18,0
5321,138-1,12분,2020-06-07,17,51,20,18,3
5277,138-1,14분,2020-06-07,17,51,22,18,5
5253,138-1,15분,2020-06-07,17,51,23,18,6
5257,138-1,17분,2020-06-07,17,51,25,18,8
5259,138-1,18분,2020-06-07,17,51,27,18,9
7034,138-1,20분,2020-06-07,17,51,28,18,11
7168,138-1,21분,2020-06-07,17,51,30,18,12
7035,138-1,22분,2020-06-07,17,51,31,18,13
7067,138-1,12분,2020-06-07,17,51,32,18,3
7043,138-1,13분,2020-06-07,17,51,34,18,4
5356,138-1,15분,2020-06-07,17,51,36,18,6
5357,138-1,15분,2020-06-07,17,51,37,18,6
5358,138-1,17분,2020-06-07,17,51,39,18,8
5190,138-1,24분,2020-06-07,17,51,40,18,15
5192,138-1,26분,2020-06-07,17,51,42,18,17
5340,138-1,1분,2020-06-07,17,51,43,17,52
5155,138-1,2분,2020-06-07,17,51,45,17,53
5153,138-1,4분,2020-06-07,17,51,47,17,55
5292,138-1,5분,2020-06-07,17,51,48,17,56
5101,138-1,6분,2020-06-07,17,51,50,17,57
5102,138-1,7분,2020-06-07,17,51,51,17,58
5103,138-1,9분,2020-06-07,17,51,53,18,0
5104,138-1,9분,2020-06-07,17,51,54,18,0
5108,138-1,11분,2020-06-07,17,51,56,18,2
5110,138-1,12분,2020-06-07,17,51,57,18,3
15111,138-1,13분,2020-06-07,17,51,59,18,4
15117,138-1,14분,2020-06-07,17,52,1,18,6
15121,138-1,16분,2020-06-07,17,52,2,18,8
15283,138-1,16분,2020-06-07,17,52,4,18,8
15098,138-1,17분,2020-06-07,17,52,5,18,9
15254,138-1,1분,2020-06-07,17,52,9,17,53
15073,138-1,5분,2020-06-07,17,52,10,17,57
15069,138-1,9분,2020-06-07,17,52,12,18,1
15085,138-1,11분,2020-06-07,17,52,13,18,3
15143,138-1,12분,2020-06-07,17,52,15,18,4
15072,138-1,7분,2020-06-07,17,52,17,17,59
15255,138-1,8분,2020-06-07,17,52,18,18,0
15082,138-1,9분,2020-06-07,17,52,20,18,1
15097,138-1,11분,2020-06-07,17,52,22,18,3
15284,138-1,12분,2020-06-07,17,52,23,18,4
15122,138-1,12분,2020-06-07,17,52,25,18,4
15118,138-1,15분,2020-06-07,17,52,27,18,7
15115,138-1,17분,2020-06-07,17,52,28,18,9
15113,138-1,18분,2020-06-07,17,52,30,18,10
5112,138-1,19분,2020-06-07,17,52,31,18,11
5146,138-1,20분,2020-06-07,17,52,33,18,12
5147,138-1,21분,2020-06-07,17,52,34,18,13
5149,138-1,1분,2020-06-07,17,52,37,17,53
5150,138-1,2분,2020-06-07,17,52,39,17,54
5152,138-1,3분,2020-06-07,17,52,40,17,55
5154,138-1,4분,2020-06-07,17,52,42,17,56
5158,138-1,5분,2020-06-07,17,52,44,17,57
5193,138-1,7분,2020-06-07,17,52,45,17,59
5321,138-1,11분,2020-06-07,17,52,47,18,3
5277,138-1,13분,2020-06-07,17,52,49,18,5
5253,138-1,14분,2020-06-07,17,52,50,18,6
5257,138-1,15분,2020-06-07,17,52,52,18,7
5259,138-1,16분,2020-06-07,17,52,53,18,8
7034,138-1,19분,2020-06-07,17,52,55,18,11
7168,138-1,20분,2020-06-07,17,52,56,18,12
7035,138-1,21분,2020-06-07,17,52,58,18,13
7067,138-1,10분,2020-06-07,17,52,59,18,2
7043,138-1,11분,2020-06-07,17,53,1,18,4
5356,138-1,13분,2020-06-07,17,53,2,18,6
5357,138-1,14분,2020-06-07,17,53,3,18,7
5358,138-1,17분,2020-06-07,17,53,5,18,10
5190,138-1,24분,2020-06-07,17,53,7,18,17
5192,138-1,25분,2020-06-07,17,53,8,18,18
5340,138-1,28분,2020-06-07,17,53,10,18,21
5153,138-1,2분,2020-06-07,17,53,13,17,55
5292,138-1,3분,2020-06-07,17,53,14,17,56
5101,138-1,4분,2020-06-07,17,53,16,17,57
5102,138-1,5분,2020-06-07,17,53,18,17,58
5103,138-1,7분,2020-06-07,17,53,19,18,0
5104,138-1,8분,2020-06-07,17,53,21,18,1
5108,138-1,9분,2020-06-07,17,53,22,18,2
5110,138-1,10분,2020-06-07,17,53,24,18,3
15111,138-1,11분,2020-06-07,17,53,26,18,4
15117,138-1,12분,2020-06-07,17,53,27,18,5
15121,138-1,14분,2020-06-07,17,53,29,18,7
15283,138-1,15분,2020-06-07,17,53,30,18,8
15098,138-1,15분,2020-06-07,17,53,32,18,8
15081,138-1,17분,2020-06-07,17,53,34,18,10
15254,138-1,18분,2020-06-07,17,53,35,18,11
15073,138-1,4분,2020-06-07,17,53,37,17,57
15069,138-1,8분,2020-06-07,17,53,38,18,1
15085,138-1,10분,2020-06-07,17,53,40,18,3
15143,138-1,11분,2020-06-07,17,53,42,18,4
15072,138-1,7분,2020-06-07,17,53,44,18,0
15255,138-1,8분,2020-06-07,17,53,45,18,1
15082,138-1,9분,2020-06-07,17,53,47,18,2
15097,138-1,11분,2020-06-07,17,53,49,18,4
15284,138-1,12분,2020-06-07,17,53,50,18,5
15122,138-1,12분,2020-06-07,17,53,52,18,5
15118,138-1,15분,2020-06-07,17,53,54,18,8
15115,138-1,16분,2020-06-07,17,53,55,18,9
15113,138-1,18분,2020-06-07,17,53,57,18,11
5112,138-1,19분,2020-06-07,17,53,58,18,12
5146,138-1,20분,2020-06-07,17,54,0,18,14
5147,138-1,21분,2020-06-07,17,54,1,18,15
5148,138-1,21분,2020-06-07,17,54,3,18,15
5149,138-1,22분,2020-06-07,17,54,4,18,16
5150,138-1,23분,2020-06-07,17,54,6,18,17
5152,138-1,1분,2020-06-07,17,54,8,17,55
5154,138-1,2분,2020-06-07,17,54,9,17,56
5158,138-1,3분,2020-06-07,17,54,11,17,57
5193,138-1,6분,2020-06-07,17,54,12,18,0
5321,138-1,9분,2020-06-07,17,54,14,18,3
5277,138-1,11분,2020-06-07,17,54,16,18,5
5253,138-1,12분,2020-06-07,17,54,18,18,6
5257,138-1,13분,2020-06-07,17,54,19,18,7
5259,138-1,14분,2020-06-07,17,54,21,18,8
7034,138-1,17분,2020-06-07,17,54,23,18,11
7168,138-1,18분,2020-06-07,17,54,24,18,12
7035,138-1,19분,2020-06-07,17,54,26,18,13
7067,138-1,8분,2020-06-07,17,54,27,18,2
7043,138-1,9분,2020-06-07,17,54,29,18,3
5356,138-1,11분,2020-06-07,17,54,31,18,5
5357,138-1,12분,2020-06-07,17,54,32,18,6
5358,138-1,15분,2020-06-07,17,54,34,18,9
5190,138-1,22분,2020-06-07,17,54,35,18,16
5192,138-1,23분,2020-06-07,17,54,37,18,17
5340,138-1,26분,2020-06-07,17,54,39,18,20
5155,138-1,26분,2020-06-07,17,54,40,18,20
5153,138-1,1분,2020-06-07,17,54,42,17,55
5292,138-1,2분,2020-06-07,17,54,44,17,56
5101,138-1,3분,2020-06-07,17,54,46,17,57
5102,138-1,4분,2020-06-07,17,54,47,17,58
5103,138-1,6분,2020-06-07,17,54,49,18,0
5104,138-1,7분,2020-06-07,17,54,51,18,1
5108,138-1,8분,2020-06-07,17,54,52,18,2
5110,138-1,10분,2020-06-07,17,54,54,18,4
15111,138-1,10분,2020-06-07,17,54,56,18,4
15117,138-1,12분,2020-06-07,17,54,57,18,6
15121,138-1,13분,2020-06-07,17,54,59,18,7
15283,138-1,14분,2020-06-07,17,55,1,18,9
15098,138-1,15분,2020-06-07,17,55,3,18,10
15081,138-1,16분,2020-06-07,17,55,4,18,11
15254,138-1,16분,2020-06-07,17,55,6,18,11
15073,138-1,20분,2020-06-07,17,55,8,18,15
15069,138-1,3분,2020-06-07,17,55,10,17,58
15085,138-1,5분,2020-06-07,17,55,11,18,0
15143,138-1,7분,2020-06-07,17,55,13,18,2
15072,138-1,5분,2020-06-07,17,55,15,18,0
15255,138-1,7분,2020-06-07,17,55,17,18,2
15082,138-1,7분,2020-06-07,17,55,18,18,2
15097,138-1,9분,2020-06-07,17,55,20,18,4
15284,138-1,10분,2020-06-07,17,55,22,18,5
15122,138-1,11분,2020-06-07,17,55,23,18,6
15118,138-1,13분,2020-06-07,17,55,25,18,8
15115,138-1,15분,2020-06-07,17,55,27,18,10
15113,138-1,16분,2020-06-07,17,55,28,18,11
5112,138-1,17분,2020-06-07,17,55,30,18,12
5146,138-1,18분,2020-06-07,17,55,32,18,13
5147,138-1,19분,2020-06-07,17,55,33,18,14
5148,138-1,19분,2020-06-07,17,55,35,18,14
5149,138-1,21분,2020-06-07,17,55,36,18,16
5150,138-1,21분,2020-06-07,17,55,38,18,16
5152,138-1,22분,2020-06-07,17,55,39,18,17
5154,138-1,1분,2020-06-07,17,55,41,17,56
5158,138-1,2분,2020-06-07,17,55,43,17,57
5193,138-1,4분,2020-06-07,17,55,44,17,59
5321,138-1,7분,2020-06-07,17,55,46,18,2
5277,138-1,10분,2020-06-07,17,55,48,18,5
5253,138-1,11분,2020-06-07,17,55,49,18,6
5257,138-1,12분,2020-06-07,17,55,51,18,7
5259,138-1,13분,2020-06-07,17,55,52,18,8
7034,138-1,16분,2020-06-07,17,55,54,18,11
7168,138-1,16분,2020-06-07,17,55,55,18,11
7035,138-1,18분,2020-06-07,17,55,57,18,13
7067,138-1,8분,2020-06-07,17,55,58,18,3
7043,138-1,8분,2020-06-07,17,56,0,18,4
5356,138-1,11분,2020-06-07,17,56,1,18,7
5357,138-1,12분,2020-06-07,17,56,3,18,8
5358,138-1,15분,2020-06-07,17,56,4,18,11
5190,138-1,22분,2020-06-07,17,56,6,18,18
5192,138-1,23분,2020-06-07,17,56,7,18,19
5340,138-1,25분,2020-06-07,17,56,9,18,21
5155,138-1,26분,2020-06-07,17,56,11,18,22
5292,138-1,1분,2020-06-07,17,56,14,17,57
5101,138-1,2분,2020-06-07,17,56,15,17,58
5102,138-1,3분,2020-06-07,17,56,17,17,59
5103,138-1,5분,2020-06-07,17,56,18,18,1
5104,138-1,6분,2020-06-07,17,56,20,18,2
5108,138-1,7분,2020-06-07,17,56,21,18,3
5110,138-1,8분,2020-06-07,17,56,23,18,4
15111,138-1,8분,2020-06-07,17,56,25,18,4
15117,138-1,10분,2020-06-07,17,56,26,18,6
15121,138-1,12분,2020-06-07,17,56,28,18,8
15283,138-1,12분,2020-06-07,17,56,29,18,8
15098,138-1,13분,2020-06-07,17,56,31,18,9
15081,138-1,14분,2020-06-07,17,56,33,18,10
15254,138-1,15분,2020-06-07,17,56,34,18,11
15073,138-1,19분,2020-06-07,17,56,36,18,15
15085,138-1,2분,2020-06-07,17,56,39,17,58
15143,138-1,4분,2020-06-07,17,56,41,18,0
15072,138-1,3분,2020-06-07,17,56,42,17,59
15255,138-1,4분,2020-06-07,17,56,44,18,0
15082,138-1,5분,2020-06-07,17,56,46,18,1
15097,138-1,7분,2020-06-07,17,56,47,18,3
15284,138-1,8분,2020-06-07,17,56,49,18,4
15122,138-1,8분,2020-06-07,17,56,51,18,4
15118,138-1,11분,2020-06-07,17,56,52,18,7
15115,138-1,12분,2020-06-07,17,56,54,18,8
15113,138-1,14분,2020-06-07,17,56,55,18,10
5112,138-1,15분,2020-06-07,17,56,57,18,11
5146,138-1,16분,2020-06-07,17,56,58,18,12
5147,138-1,17분,2020-06-07,17,57,0,18,14
5148,138-1,17분,2020-06-07,17,57,1,18,14
5149,138-1,18분,2020-06-07,17,57,3,18,15
5150,138-1,19분,2020-06-07,17,57,4,18,16
5152,138-1,20분,2020-06-07,17,57,6,18,17
5154,138-1,21분,2020-06-07,17,57,7,18,18
5158,138-1,1분,2020-06-07,17,57,9,17,58
5193,138-1,3분,2020-06-07,17,57,11,18,0
5321,138-1,6분,2020-06-07,17,57,12,18,3
5277,138-1,8분,2020-06-07,17,57,14,18,5
5253,138-1,9분,2020-06-07,17,57,16,18,6
5257,138-1,11분,2020-06-07,17,57,17,18,8
5259,138-1,12분,2020-06-07,17,57,19,18,9
7034,138-1,14분,2020-06-07,17,57,20,18,11
7168,138-1,15분,2020-06-07,17,57,22,18,12
7035,138-1,16분,2020-06-07,17,57,23,18,13
7067,138-1,6분,2020-06-07,17,57,24,18,3
7043,138-1,7분,2020-06-07,17,57,26,18,4
5356,138-1,9분,2020-06-07,17,57,27,18,6
5357,138-1,10분,2020-06-07,17,57,29,18,7
5358,138-1,13분,2020-06-07,17,57,31,18,10
5190,138-1,20분,2020-06-07,17,57,32,18,17
5192,138-1,22분,2020-06-07,17,57,34,18,19
5340,138-1,24분,2020-06-07,17,57,35,18,21
5155,138-1,24분,2020-06-07,17,57,37,18,21
5153,138-1,26분,2020-06-07,17,57,38,18,23
5292,138-1,27분,2020-06-07,17,57,40,18,24
5101,138-1,1분,2020-06-07,17,57,42,17,58
5102,138-1,1분,2020-06-07,17,57,43,17,58
5103,138-1,4분,2020-06-07,17,57,45,18,1
5104,138-1,4분,2020-06-07,17,57,46,18,1
5108,138-1,5분,2020-06-07,17,57,48,18,2
5110,138-1,7분,2020-06-07,17,57,49,18,4
15111,138-1,7분,2020-06-07,17,57,51,18,4
15117,138-1,9분,2020-06-07,17,57,53,18,6
15121,138-1,11분,2020-06-07,17,57,54,18,8
15283,138-1,11분,2020-06-07,17,57,56,18,8
15098,138-1,12분,2020-06-07,17,57,57,18,9
15081,138-1,13분,2020-06-07,17,57,59,18,10
15254,138-1,14분,2020-06-07,17,58,0,18,12
15073,138-1,18분,2020-06-07,17,58,2,18,16
15069,138-1,21분,2020-06-07,17,58,3,18,19
15085,138-1,1분,2020-06-07,17,58,5,17,59
15143,138-1,2분,2020-06-07,17,58,7,18,0
15072,138-1,1분,2020-06-07,17,58,8,17,59
15255,138-1,3분,2020-06-07,17,58,10,18,1
15082,138-1,3분,2020-06-07,17,58,11,18,1
15097,138-1,5분,2020-06-07,17,58,13,18,3
15284,138-1,6분,2020-06-07,17,58,15,18,4
15122,138-1,7분,2020-06-07,17,58,16,18,5
15118,138-1,10분,2020-06-07,17,58,18,18,8
15115,138-1,11분,2020-06-07,17,58,19,18,9
15113,138-1,12분,2020-06-07,17,58,21,18,10
5112,138-1,13분,2020-06-07,17,58,22,18,11
5146,138-1,14분,2020-06-07,17,58,24,18,12
5147,138-1,15분,2020-06-07,17,58,26,18,13
5148,138-1,16분,2020-06-07,17,58,27,18,14
5149,138-1,17분,2020-06-07,17,58,28,18,15
5150,138-1,17분,2020-06-07,17,58,30,18,15
5152,138-1,19분,2020-06-07,17,58,32,18,17
5154,138-1,20분,2020-06-07,17,58,33,18,18
5158,138-1,21분,2020-06-07,17,58,35,18,19
5193,138-1,2분,2020-06-07,17,58,36,18,0
5321,138-1,3분,2020-06-07,17,58,38,18,1
5277,138-1,5분,2020-06-07,17,58,39,18,3
5253,138-1,6분,2020-06-07,17,58,41,18,4
5257,138-1,7분,2020-06-07,17,58,43,18,5
5259,138-1,8분,2020-06-07,17,58,44,18,6
7034,138-1,11분,2020-06-07,17,58,46,18,9
7168,138-1,12분,2020-06-07,17,58,47,18,10
7035,138-1,13분,2020-06-07,17,58,49,18,11
7067,138-1,4분,2020-06-07,17,58,50,18,2
7043,138-1,5분,2020-06-07,17,58,52,18,3
5356,138-1,7분,2020-06-07,17,58,53,18,5
5357,138-1,8분,2020-06-07,17,58,55,18,6
5358,138-1,11분,2020-06-07,17,58,56,18,9
5190,138-1,18분,2020-06-07,17,58,58,18,16
5192,138-1,20분,2020-06-07,17,59,0,18,19
5340,138-1,22분,2020-06-07,17,59,1,18,21
5155,138-1,23분,2020-06-07,17,59,3,18,22
5153,138-1,24분,2020-06-07,17,59,5,18,23
5292,138-1,25분,2020-06-07,17,59,6,18,24
5101,138-1,27분,2020-06-07,17,59,8,18,26
5102,138-1,27분,2020-06-07,17,59,9,18,26
5103,138-1,2분,2020-06-07,17,59,11,18,1
5104,138-1,2분,2020-06-07,17,59,12,18,1
5108,138-1,3분,2020-06-07,17,59,14,18,2
5110,138-1,5분,2020-06-07,17,59,15,18,4
15111,138-1,5분,2020-06-07,17,59,17,18,4
15117,138-1,7분,2020-06-07,17,59,19,18,6
15121,138-1,9분,2020-06-07,17,59,20,18,8
15283,138-1,9분,2020-06-07,17,59,22,18,8
15098,138-1,10분,2020-06-07,17,59,24,18,9
15081,138-1,11분,2020-06-07,17,59,25,18,10
15254,138-1,12분,2020-06-07,17,59,27,18,11
15073,138-1,17분,2020-06-07,17,59,28,18,16
15069,138-1,20분,2020-06-07,17,59,30,18,19
15085,138-1,22분,2020-06-07,17,59,31,18,21
15143,138-1,1분,2020-06-07,17,59,33,18,0
15255,138-1,2분,2020-06-07,17,59,36,18,1
15082,138-1,2분,2020-06-07,17,59,38,18,1
15097,138-1,4분,2020-06-07,17,59,39,18,3
15284,138-1,5분,2020-06-07,17,59,41,18,4
15122,138-1,6분,2020-06-07,17,59,43,18,5
15118,138-1,9분,2020-06-07,17,59,44,18,8
15115,138-1,10분,2020-06-07,17,59,46,18,9
15113,138-1,11분,2020-06-07,17,59,48,18,10
5112,138-1,12분,2020-06-07,17,59,49,18,11
5146,138-1,13분,2020-06-07,17,59,51,18,12
5147,138-1,14분,2020-06-07,17,59,52,18,13
5148,138-1,15분,2020-06-07,17,59,54,18,14
5149,138-1,16분,2020-06-07,17,59,56,18,15
5150,138-1,16분,2020-06-07,17,59,57,18,15
5152,138-1,18분,2020-06-07,17,59,59,18,17
5154,138-1,19분,2020-06-07,18,0,0,18,19
5158,138-1,20분,2020-06-07,18,0,2,18,20
5193,138-1,22분,2020-06-07,18,0,4,18,22
5321,138-1,1분,2020-06-07,18,0,5,18,1
5277,138-1,3분,2020-06-07,18,0,7,18,3
5253,138-1,4분,2020-06-07,18,0,9,18,4
5257,138-1,5분,2020-06-07,18,0,10,18,5
5259,138-1,6분,2020-06-07,18,0,12,18,6
7034,138-1,9분,2020-06-07,18,0,13,18,9
7168,138-1,10분,2020-06-07,18,0,15,18,10
7035,138-1,11분,2020-06-07,18,0,16,18,11
7067,138-1,2분,2020-06-07,18,0,18,18,2
7043,138-1,3분,2020-06-07,18,0,20,18,3
5356,138-1,5분,2020-06-07,18,0,21,18,5
5357,138-1,6분,2020-06-07,18,0,23,18,6
5358,138-1,9분,2020-06-07,18,0,25,18,9
5190,138-1,16분,2020-06-07,18,0,26,18,16
5192,138-1,18분,2020-06-07,18,0,28,18,18
5340,138-1,20분,2020-06-07,18,0,29,18,20
5155,138-1,20분,2020-06-07,18,0,31,18,20
5153,138-1,22분,2020-06-07,18,0,32,18,22
5292,138-1,23분,2020-06-07,18,0,34,18,23
5101,138-1,24분,2020-06-07,18,0,35,18,24
5102,138-1,25분,2020-06-07,18,0,37,18,25
5103,138-1,27분,2020-06-07,18,0,39,18,27
5104,138-1,27분,2020-06-07,18,0,40,18,27
5108,138-1,1분,2020-06-07,18,0,42,18,1
5110,138-1,2분,2020-06-07,18,0,43,18,2
15111,138-1,3분,2020-06-07,18,0,45,18,3
15117,138-1,4분,2020-06-07,18,0,47,18,4
15121,138-1,6분,2020-06-07,18,0,48,18,6
15283,138-1,6분,2020-06-07,18,0,50,18,6
15098,138-1,7분,2020-06-07,18,0,52,18,7
15081,138-1,9분,2020-06-07,18,0,53,18,9
15254,138-1,9분,2020-06-07,18,0,55,18,9
15073,138-1,14분,2020-06-07,18,0,56,18,14
15069,138-1,17분,2020-06-07,18,0,58,18,17
