0,1,2,3,4,5,6
BusStop_No,Bus_No,Predict_Arrive,Date,hour,min,sec
1041,17,2분,2020-06-03,17,14,49
1032,17,3분,2020-06-03,17,14,51
3060,17,5분,2020-06-03,17,14,52
3095,17,1분,2020-06-03,17,14,54
3120,17,2분,2020-06-03,17,14,56
3138,17,4분,2020-06-03,17,14,57
5227,17,3분,2020-06-03,17,15,02
5712,17,5분,2020-06-03,17,15,03
5189,17,4분,2020-06-03,17,15,07
5192,17,6분,2020-06-03,17,15,08
5340,17,2분,2020-06-03,17,15,10
5155,17,3분,2020-06-03,17,15,11
5087,17,5분,2020-06-03,17,15,13
5084,17,7분,2020-06-03,17,15,15
5320,17,8분,2020-06-03,17,15,16
5008,17,9분,2020-06-03,17,15,18
5074,17,10분,2020-06-03,17,15,19
5302,17,10분,2020-06-03,17,15,21
5290,17,12분,2020-06-03,17,15,22
5236,17,5분,2020-06-03,17,15,23
5233,17,7분,2020-06-03,17,15,25
5228,17,9분,2020-06-03,17,15,27
3002,17,2분,2020-06-03,17,15,28
3136,17,3분,2020-06-03,17,15,30
3107,17,5분,2020-06-03,17,15,31
3111,17,1분,2020-06-03,17,15,33
3099,17,1분,2020-06-03,17,15,35
3054,17,2분,2020-06-03,17,15,38
1031,17,3분,2020-06-03,17,15,39
1042,17,3분,2020-06-03,17,15,41
1056,17,5분,2020-06-03,17,15,43
1073,17,7분,2020-06-03,17,15,44
2102,17,2분,2020-06-03,17,15,47
2109,17,4분,2020-06-03,17,15,49
2114,17,4분,2020-06-03,17,15,50
2122,17,5분,2020-06-03,17,15,52
2123,17,6분,2020-06-03,17,15,54
2124,17,7분,2020-06-03,17,15,55
1041,17,1분,2020-06-03,17,15,57
1032,17,2분,2020-06-03,17,15,58
3060,17,4분,2020-06-03,17,16,00
3120,17,1분,2020-06-03,17,16,03
3138,17,3분,2020-06-03,17,16,05
3175,17,4분,2020-06-03,17,16,06
3015,17,5분,2020-06-03,17,16,08
5227,17,2분,2020-06-03,17,16,09
5712,17,4분,2020-06-03,17,16,11
5710,17,5분,2020-06-03,17,16,13
5189,17,3분,2020-06-03,17,16,14
5192,17,5분,2020-06-03,17,16,16
5340,17,8분,2020-06-03,17,16,18
5087,17,2분,2020-06-03,17,16,21
5084,17,4분,2020-06-03,17,16,22
5320,17,6분,2020-06-03,17,16,24
5008,17,6분,2020-06-03,17,16,25
5074,17,7분,2020-06-03,17,16,27
5302,17,7분,2020-06-03,17,16,28
5290,17,9분,2020-06-03,17,16,30
5236,17,5분,2020-06-03,17,16,31
5233,17,7분,2020-06-03,17,16,33
5228,17,9분,2020-06-03,17,16,34
3002,17,2분,2020-06-03,17,16,36
3136,17,3분,2020-06-03,17,16,37
3107,17,5분,2020-06-03,17,16,39
3111,17,1분,2020-06-03,17,16,41
3099,17,1분,2020-06-03,17,16,42
3082,17,4분,2020-06-03,17,16,44
1031,17,1분,2020-06-03,17,16,47
1042,17,3분,2020-06-03,17,16,49
1056,17,4분,2020-06-03,17,16,50
1073,17,6분,2020-06-03,17,16,52
2091,17,8분,2020-06-03,17,16,53
2102,17,1분,2020-06-03,17,16,55
2109,17,2분,2020-06-03,17,16,57
2114,17,3분,2020-06-03,17,16,58
2122,17,4분,2020-06-03,17,17,00
2123,17,5분,2020-06-03,17,17,01
2124,17,6분,2020-06-03,17,17,03
1041,17,1분,2020-06-03,17,17,04
1032,17,1분,2020-06-03,17,17,06
3060,17,4분,2020-06-03,17,17,08
3095,17,8분,2020-06-03,17,17,09
3138,17,2분,2020-06-03,17,17,13
3175,17,3분,2020-06-03,17,17,14
3015,17,4분,2020-06-03,17,17,16
5227,17,2분,2020-06-03,17,17,17
5712,17,3분,2020-06-03,17,17,19
5710,17,4분,2020-06-03,17,17,20
5189,17,2분,2020-06-03,17,17,22
5192,17,4분,2020-06-03,17,17,24
5340,17,7분,2020-06-03,17,17,25
5155,17,7분,2020-06-03,17,17,27
5087,17,2분,2020-06-03,17,17,28
5084,17,4분,2020-06-03,17,17,30
5320,17,5분,2020-06-03,17,17,31
5008,17,6분,2020-06-03,17,17,33
5074,17,6분,2020-06-03,17,17,34
5302,17,7분,2020-06-03,17,17,36
5290,17,8분,2020-06-03,17,17,37
5236,17,4분,2020-06-03,17,17,39
5233,17,5분,2020-06-03,17,17,40
5228,17,8분,2020-06-03,17,17,42
3002,17,10분,2020-06-03,17,17,43
3107,17,3분,2020-06-03,17,17,47
3111,17,4분,2020-06-03,17,17,48
3099,17,4분,2020-06-03,17,17,50
3082,17,2분,2020-06-03,17,17,51
3054,17,4분,2020-06-03,17,17,53
1042,17,1분,2020-06-03,17,17,56
1056,17,3분,2020-06-03,17,17,58
1073,17,5분,2020-06-03,17,18,00
2091,17,6분,2020-06-03,17,18,01
2102,17,1분,2020-06-03,17,18,03
2109,17,2분,2020-06-03,17,18,04
2114,17,3분,2020-06-03,17,18,06
2122,17,4분,2020-06-03,17,18,07
2123,17,5분,2020-06-03,17,18,09
2124,17,6분,2020-06-03,17,18,10
3060,17,3분,2020-06-03,17,18,15
3095,17,7분,2020-06-03,17,18,17
3120,17,8분,2020-06-03,17,18,19
3138,17,1분,2020-06-03,17,18,20
3175,17,2분,2020-06-03,17,18,22
3015,17,3분,2020-06-03,17,18,23
5227,17,2분,2020-06-03,17,18,25
5712,17,3분,2020-06-03,17,18,26
5710,17,4분,2020-06-03,17,18,28
5189,17,1분,2020-06-03,17,18,30
5192,17,3분,2020-06-03,17,18,31
5340,17,5분,2020-06-03,17,18,33
5155,17,5분,2020-06-03,17,18,35
5087,17,2분,2020-06-03,17,18,36
5084,17,4분,2020-06-03,17,18,38
5320,17,5분,2020-06-03,17,18,39
5008,17,6분,2020-06-03,17,18,41
5074,17,6분,2020-06-03,17,18,42
5302,17,7분,2020-06-03,17,18,44
5290,17,8분,2020-06-03,17,18,45
5236,17,4분,2020-06-03,17,18,47
5233,17,5분,2020-06-03,17,18,48
5228,17,8분,2020-06-03,17,18,50
3002,17,10분,2020-06-03,17,18,51
3136,17,11분,2020-06-03,17,18,53
3107,17,2분,2020-06-03,17,18,55
3111,17,3분,2020-06-03,17,18,56
3099,17,3분,2020-06-03,17,18,58
3082,17,1분,2020-06-03,17,19,00
3054,17,3분,2020-06-03,17,19,01
1031,17,4분,2020-06-03,17,19,03
1056,17,2분,2020-06-03,17,19,06
1073,17,4분,2020-06-03,17,19,08
2091,17,5분,2020-06-03,17,19,09
2102,17,7분,2020-06-03,17,19,11
2109,17,1분,2020-06-03,17,19,12
2114,17,2분,2020-06-03,17,19,14
2122,17,3분,2020-06-03,17,19,16
2123,17,3분,2020-06-03,17,19,17
2124,17,4분,2020-06-03,17,19,19
1041,17,7분,2020-06-03,17,19,21
3060,17,2분,2020-06-03,17,19,24
3095,17,6분,2020-06-03,17,19,26
3120,17,7분,2020-06-03,17,19,27
3138,17,1분,2020-06-03,17,19,29
3175,17,2분,2020-06-03,17,19,30
3015,17,3분,2020-06-03,17,19,32
5227,17,2분,2020-06-03,17,19,33
5712,17,3분,2020-06-03,17,19,35
5710,17,4분,2020-06-03,17,19,37
5189,17,8분,2020-06-03,17,19,38
5192,17,1분,2020-06-03,17,19,40
5340,17,4분,2020-06-03,17,19,42
5155,17,4분,2020-06-03,17,19,43
5087,17,6분,2020-06-03,17,19,45
5084,17,2분,2020-06-03,17,19,46
5320,17,3분,2020-06-03,17,19,48
5008,17,4분,2020-06-03,17,19,50
5074,17,4분,2020-06-03,17,19,51
